-0.508472,-1.025608,1.000000
-0.724160,-0.760496,1.000000
-0.371549,-1.156520,1.000000
-0.525571,-1.355029,1.000000
-0.488245,-1.149909,1.000000
-0.593612,-0.761664,1.000000
-0.358679,-0.693532,2.000000
-2.754762,-0.522780,2.000000
-0.975979,-0.558258,2.000000
-0.600419,-0.906132,2.000000
-0.391656,-1.480747,2.000000
-0.405199,-1.271694,2.000000
-0.597522,-0.678029,2.000000
-0.360990,-1.153494,2.000000
-0.311467,-0.732288,2.000000
-0.245509,-1.363028,2.000000
-1.966490,-1.309098,2.000000
-3.555259,-0.566286,2.000000
-1.087529,-0.654206,2.000000
-0.118924,-0.709630,2.000000
-0.968467,-0.582720,2.000000
-0.097657,-0.937088,2.000000
-0.295609,-1.316834,2.000000
-0.548029,-0.921445,2.000000
-0.796301,-0.889770,2.000000
-0.614423,-1.304150,2.000000
-0.826635,-1.312223,2.000000
-0.294976,-0.842854,2.000000
-0.600564,-1.145491,2.000000
-0.620762,-1.149813,2.000000
-0.666698,-1.263920,2.000000
-0.435622,-1.303390,2.000000
-0.393305,-1.229578,2.000000
-0.311516,-0.730337,2.000000
-0.168388,-0.938734,2.000000
-2.358033,-0.708579,2.000000
-0.811558,-0.679921,2.000000
-1.216471,-0.692504,2.000000
-0.295323,-1.357863,2.000000
-0.641671,-1.393497,2.000000
-0.266483,-1.282551,2.000000
-2.785040,-0.514194,2.000000
-1.137486,-0.583483,2.000000
-7.294673,-1.162632,2.000000
-0.351041,-0.734748,2.000000
-0.111170,-1.164503,2.000000
-0.240259,-1.386500,2.000000
-0.067460,-0.678858,2.000000
-0.660508,-1.155040,2.000000
-0.965791,-0.560280,2.000000
-0.844216,-1.305441,2.000000
-0.361053,-1.160733,2.000000
-0.111638,-1.169723,2.000000
-0.937651,-0.575309,2.000000
-3.564986,-0.580448,2.000000
-0.241638,-1.410783,2.000000
-7.354858,-1.168939,2.000000
-0.118482,-0.686010,2.000000
-1.075864,-0.863315,2.000000
-1.155572,-0.569711,2.000000
-0.428408,-0.670478,2.000000
-4.594627,-1.168388,2.000000
-0.436062,-1.322375,2.000000
-9.197381,-1.158898,2.000000
-3.596093,-1.238539,2.000000
-1.667557,-1.324169,2.000000
-0.455035,-1.348608,2.000000
-0.377112,-0.931433,2.000000
-0.386044,-1.270087,2.000000
-1.610486,-1.448617,2.000000
-0.962023,-0.688779,2.000000
-0.390986,-1.458442,2.000000
-1.828348,-0.584094,2.000000
-0.906937,-0.782313,2.000000
-0.340884,-0.713361,2.000000
-0.401399,-1.483205,2.000000
-0.356331,-1.263038,2.000000
-0.408426,-0.674108,2.000000
-0.942426,-1.212162,2.000000
-0.117408,-0.911972,2.000000
-2.557454,-0.531192,2.000000
-0.475898,-0.876328,2.000000
-0.329418,-0.937948,2.000000
-0.349799,-0.722882,2.000000
-0.377148,-0.920750,2.000000
-0.610712,-1.145929,2.000000
-0.560706,-1.475968,2.000000
-0.674140,-1.306306,2.000000
-0.955885,-0.556599,2.000000
-3.186860,-1.287179,2.000000
-0.311669,-0.731050,2.000000
-0.926953,-0.933627,2.000000
-1.367345,-0.907299,2.000000
-1.217994,-0.579474,2.000000
-0.189314,-0.525603,2.000000
-1.020566,-1.456835,2.000000
-0.360224,-1.149929,2.000000
-0.351527,-0.742021,2.000000
-2.374994,-0.528163,2.000000
-1.874802,-1.219017,2.000000
-0.352325,-0.757910,2.000000
-4.604308,-1.163607,2.000000
-0.640993,-1.403844,2.000000
-0.248318,-0.693098,2.000000
-0.168549,-0.942529,2.000000
-0.229621,-1.020072,2.000000
-3.541223,-0.612097,2.000000
-0.683557,-1.234396,2.000000
-0.349835,-0.712198,2.000000
-1.424430,-1.283013,2.000000
-1.090805,-0.669396,2.000000
-0.194167,-0.605168,2.000000
-0.611375,-0.531479,2.000000
-0.376202,-1.271074,2.000000
-0.960345,-0.895902,2.000000
-0.391300,-1.462949,2.000000
-2.282204,-1.177067,2.000000
-0.350557,-0.723365,2.000000
-3.304246,-1.231972,2.000000
-0.367754,-0.658951,2.000000
-0.177532,-0.687750,2.000000
-0.980156,-0.905835,2.000000
-0.954992,-1.339775,2.000000
-3.591927,-1.150339,2.000000
-0.247045,-0.668908,2.000000
-0.322283,-0.757146,2.000000
-0.368634,-0.991520,2.000000
-0.469584,-0.980318,2.000000
-0.787526,-0.661715,2.000000
-0.358679,-0.693532,2.000000
-2.754762,-0.522780,2.000000
-0.975979,-0.558258,2.000000
-0.600419,-0.906132,2.000000
-0.391656,-1.480747,2.000000
-0.405199,-1.271694,2.000000
-0.597522,-0.678029,2.000000
-0.360990,-1.153494,2.000000
-0.311467,-0.732288,2.000000
-0.245509,-1.363028,2.000000
-1.966490,-1.309098,2.000000
-3.555259,-0.566286,2.000000
-1.087529,-0.654206,2.000000
-0.118924,-0.709630,2.000000
-0.968467,-0.582720,2.000000
-0.097657,-0.937088,2.000000
-0.295609,-1.316834,2.000000
-0.548029,-0.921445,2.000000
-0.796301,-0.889770,2.000000
-0.614423,-1.304150,2.000000
-0.826635,-1.312223,2.000000
-0.294976,-0.842854,2.000000
-0.600564,-1.145491,2.000000
-0.620762,-1.149813,2.000000
-0.666698,-1.263920,2.000000
-0.435622,-1.303390,2.000000
-0.393305,-1.229578,2.000000
-0.311516,-0.730337,2.000000
-0.168388,-0.938734,2.000000
-2.358033,-0.708579,2.000000
-0.811558,-0.679921,2.000000
-1.216471,-0.692504,2.000000
-0.295323,-1.357863,2.000000
-0.641671,-1.393497,2.000000
-0.266483,-1.282551,2.000000
-2.785040,-0.514194,2.000000
-1.137486,-0.583483,2.000000
-7.294673,-1.162632,2.000000
-0.351041,-0.734748,2.000000
-0.111170,-1.164503,2.000000
-0.240259,-1.386500,2.000000
-0.067460,-0.678858,2.000000
-0.660508,-1.155040,2.000000
-0.965791,-0.560280,2.000000
-0.844216,-1.305441,2.000000
-0.361053,-1.160733,2.000000
-0.111638,-1.169723,2.000000
-0.937651,-0.575309,2.000000
-3.564986,-0.580448,2.000000
-0.241638,-1.410783,2.000000
-7.354858,-1.168939,2.000000
-0.118482,-0.686010,2.000000
-1.075864,-0.863315,2.000000
-1.155572,-0.569711,2.000000
-0.428408,-0.670478,2.000000
-4.594627,-1.168388,2.000000
-0.436062,-1.322375,2.000000
-9.197381,-1.158898,2.000000
-3.596093,-1.238539,2.000000
-1.667557,-1.324169,2.000000
-0.455035,-1.348608,2.000000
-0.377112,-0.931433,2.000000
-0.386044,-1.270087,2.000000
-1.610486,-1.448617,2.000000
-0.962023,-0.688779,2.000000
-0.390986,-1.458442,2.000000
-1.828348,-0.584094,2.000000
-0.906937,-0.782313,2.000000
-0.340884,-0.713361,2.000000
-0.401399,-1.483205,2.000000
-0.356331,-1.263038,2.000000
-0.408426,-0.674108,2.000000
-0.942426,-1.212162,2.000000
-0.117408,-0.911972,2.000000
-2.557454,-0.531192,2.000000
-0.475898,-0.876328,2.000000
-0.329418,-0.937948,2.000000
-0.349799,-0.722882,2.000000
-0.377148,-0.920750,2.000000
-0.610712,-1.145929,2.000000
-0.560706,-1.475968,2.000000
-0.674140,-1.306306,2.000000
-0.955885,-0.556599,2.000000
-3.186860,-1.287179,2.000000
-0.311669,-0.731050,2.000000
-0.926953,-0.933627,2.000000
-1.367345,-0.907299,2.000000
-1.217994,-0.579474,2.000000
-0.189314,-0.525603,2.000000
-1.020566,-1.456835,2.000000
-0.360224,-1.149929,2.000000
-0.351527,-0.742021,2.000000
-2.374994,-0.528163,2.000000
-1.874802,-1.219017,2.000000
-0.352325,-0.757910,2.000000
-4.604308,-1.163607,2.000000
-0.640993,-1.403844,2.000000
-0.248318,-0.693098,2.000000
-0.168549,-0.942529,2.000000
-0.229621,-1.020072,2.000000
-3.541223,-0.612097,2.000000
-0.683557,-1.234396,2.000000
-0.349835,-0.712198,2.000000
-1.424430,-1.283013,2.000000
-1.090805,-0.669396,2.000000
-0.194167,-0.605168,2.000000
-0.611375,-0.531479,2.000000
-0.376202,-1.271074,2.000000
-0.960345,-0.895902,2.000000
-0.391300,-1.462949,2.000000
-2.282204,-1.177067,2.000000
-0.350557,-0.723365,2.000000
-3.304246,-1.231972,2.000000
-0.367754,-0.658951,2.000000
-0.177532,-0.687750,2.000000
-0.980156,-0.905835,2.000000
-0.954992,-1.339775,2.000000
-3.591927,-1.150339,2.000000
-0.247045,-0.668908,2.000000
-0.322283,-0.757146,2.000000
-0.368634,-0.991520,2.000000
-0.469584,-0.980318,2.000000
-0.787526,-0.661715,2.000000
